"CODE_SET","CDF_MEANING","CKI"
"2222","ORGINFO","CKI.CODEVALUE!25101"
"2222","PHYSICIAN","CKI.CODEVALUE!25125"
"2222","TEXT","CKI.CODEVALUE!25127"
"2223","ADD_ON_ORDER","CKI.CODEVALUE!2849656"
"2223","AP_ORDER","CKI.CODEVALUE!2812796"
"2223","CANCEL_LIST","CKI.CODEVALUE!2812797"
"2223","CANCEL_ORDER","CKI.CODEVALUE!2849657"
"2223","CUM_RESULT","CKI.CODEVALUE!2812800"
"2223","DAILY_ORDER","CKI.CODEVALUE!2812802"
"2223","ENC_RESULT","CKI.CODEVALUE!2812803"
"2223","INSURANCE","CKI.CODEVALUE!2812798"
"2223","ORDER_INQ","CKI.CODEVALUE!2812806"
"2223","ORDERS","CKI.CODEVALUE!2814756"
"2223","PROC_VIEWER","CKI.CODEVALUE!2849658"
"2223","TRANS_LIST","CKI.CODEVALUE!2812809"
"2224","AGE","CKI.CODEVALUE!2812824"
"2224","ALIAS","CKI.CODEVALUE!2812810"
"2224","BED","CKI.CODEVALUE!2812811"
"2224","BUILDING","CKI.CODEVALUE!2984896"
"2224","CLIENT","CKI.CODEVALUE!2812812"
"2224","DOB","CKI.CODEVALUE!2812813"
"2224","ENCNTR_TYPE","CKI.CODEVALUE!2812814"
"2224","FIN_NUM","CKI.CODEVALUE!2812815"
"2224","GENDER","CKI.CODEVALUE!2812816"
"2224","LANGUAGE","CKI.CODEVALUE!3362693"
"2224","LOCATION","CKI.CODEVALUE!2812817"
"2224","MRN","CKI.CODEVALUE!2812818"
"2224","NUR_AMB","CKI.CODEVALUE!2812819"
"2224","PAT_NAME","CKI.CODEVALUE!2812820"
"2224","REQ_NUM","CKI.CODEVALUE!2812821"
"2224","ROOM","CKI.CODEVALUE!2812822"
"2224","SSN","CKI.CODEVALUE!2812823"
"2225","COLLECTINSTR","CKI.CODEVALUE!2562387"
"2225","COLLECTREQMT","CKI.CODEVALUE!2562388"
"2225","INTERPDATA","CKI.CODEVALUE!2562389"
"2225","LABINFO","CKI.CODEVALUE!2562390"
"2225","LABSCHEDULES","CKI.CODEVALUE!2562391"
"2225","METHODOLOGY","CKI.CODEVALUE!2562392"
"2225","ORDERALERTS","CKI.CODEVALUE!2562393"
"2225","ORDERINFO","CKI.CODEVALUE!2562396"
"2225","ORDERPROMPTS","CKI.CODEVALUE!2562397"
"2225","PATIENTINSTR","CKI.CODEVALUE!2562398"
"2225","PRICING","CKI.CODEVALUE!2562399"
"2225","PROCCOMPNTS","CKI.CODEVALUE!2562400"
"2225","REFRANGES","CKI.CODEVALUE!2562401"
"2225","SPECHANDLING","CKI.CODEVALUE!2562402"
"2225","SYNONYM","CKI.CODEVALUE!2637364"
"2500","CREG","CKI.CODEVALUE!14466"
"2530","NEGCONTROL","CKI.CODEVALUE!14952"
"2530","POSCONTROL","CKI.CODEVALUE!14953"
"2535","APPROVECHART","CKI.CODEVALUE!11544"
"2535","APPROVED","CKI.CODEVALUE!8038"
"2535","CANCELED","CKI.CODEVALUE!8039"
"2535","ORDERED","CKI.CODEVALUE!8040"
"2535","PEND PRIOR","CKI.CODEVALUE!8041"
"2535","PENDING","CKI.CODEVALUE!8042"
"2535","READ","CKI.CODEVALUE!8043"
"2535","REJECTED","CKI.CODEVALUE!8044"
"2535","ROUTED","CKI.CODEVALUE!8045"
"2535","UNREAD","CKI.CODEVALUE!8046"
"2535","UNREAD PEND","CKI.CODEVALUE!2564012"
"2540","ALL","CKI.CODEVALUE!8047"
"2540","FYI","CKI.CODEVALUE!8048"
"2540","ONE","CKI.CODEVALUE!8049"
"2545","1","CKI.CODEVALUE!8050"
"2545","2","CKI.CODEVALUE!8051"
"2545","3","CKI.CODEVALUE!8052"
"2545","4","CKI.CODEVALUE!8053"
"2545","5","CKI.CODEVALUE!8054"
"2545","6","CKI.CODEVALUE!8055"
"2545","7","CKI.CODEVALUE!8056"
"2545","8","CKI.CODEVALUE!8057"
"2545","9","CKI.CODEVALUE!8058"
"2550","STRONG POS","CKI.CODEVALUE!23279"
"2550","UNREADABLE","CKI.CODEVALUE!8064"
"2565","AVAILABLE","CKI.CODEVALUE!8065"
"2565","CADAVER","CKI.CODEVALUE!8066"
"2565","CADDON","CKI.CODEVALUE!1306313"
"2565","CORDBLD","CKI.CODEVALUE!2936806"
"2565","LIVINGR","CKI.CODEVALUE!2929542"
"2565","LIVINGU","CKI.CODEVALUE!2929541"
"2565","LIVRELDON","CKI.CODEVALUE!1306305"
"2565","LIVURELDON","CKI.CODEVALUE!1306306"
"2565","NOTACAND","CKI.CODEVALUE!2930530"
"2565","UPON DEATH","CKI.CODEVALUE!8067"
"2570","COLUMN","CKI.CODEVALUE!8068"
"2570","ROW","CKI.CODEVALUE!8069"
"2570","TRAY","CKI.CODEVALUE!8070"
"2570","WELL","CKI.CODEVALUE!8071"
"2999","LOW","CKI.CODEVALUE!2160102245"
"2999","ROUTINE","CKI.CODEVALUE!2160102246"
"2999","URGENT","CKI.CODEVALUE!2160102247"
"3000","ADHOCSTATION","CKI.CODEVALUE!3763168"
"3000","AIX HOST","CKI.CODEVALUE!5285"
"3000","ANESTHSYS","CKI.CODEVALUE!478048"
"3000","BATCH QUEUE","CKI.CODEVALUE!5286"
"3000","CDDVDBURNER","CKI.CODEVALUE!2570188320"
"3000","CHARTNODE","CKI.CODEVALUE!2930964"
"3000","CHARTQUEUE","CKI.CODEVALUE!2930965"
"3000","CHARTSERVER","CKI.CODEVALUE!2914716"
"3000","CLUSTER","CKI.CODEVALUE!5287"
"3000","CONTRIBSYS","CKI.CODEVALUE!4100460709"
"3000","DIALYSIS","CKI.CODEVALUE!2848416"
"3000","FAX","CKI.CODEVALUE!5288"
"3000","GAS MONITOR","CKI.CODEVALUE!478049"
"3000","GENERIC DEV","CKI.CODEVALUE!478050"
"3000","IVPUMP","CKI.CODEVALUE!478051"
"3000","MONITOR","CKI.CODEVALUE!478052"
"3000","NODE","CKI.CODEVALUE!5289"
"3000","NT SERVER","CKI.CODEVALUE!5290"
"3000","PC","CKI.CODEVALUE!5291"
"3000","PORT","CKI.CODEVALUE!5292"
"3000","PRINT QUEUE","CKI.CODEVALUE!5293"
"3000","PRINTER","CKI.CODEVALUE!5294"
"3000","PRINTER REGI","CKI.CODEVALUE!5295"
"3000","SCANNER","CKI.CODEVALUE!2570183486"
"3000","VENTILATOR","CKI.CODEVALUE!478053"
"3000","VMS CLUSTER","CKI.CODEVALUE!5296"
"3000","VMS HOST","CKI.CODEVALUE!5297"
"3002","REMOTEREPORT","CKI.CODEVALUE!7371"
"3003","0","CKI.CODEVALUE!5333"
"3003","1","CKI.CODEVALUE!5332"
"3003","10","CKI.CODEVALUE!5323"
"3003","11","CKI.CODEVALUE!5322"
"3003","12","CKI.CODEVALUE!5321"
"3003","13","CKI.CODEVALUE!5320"
"3003","14","CKI.CODEVALUE!5319"
"3003","15","CKI.CODEVALUE!5318"
"3003","16","CKI.CODEVALUE!5317"
"3003","17","CKI.CODEVALUE!5316"
"3003","18","CKI.CODEVALUE!5298"
"3003","19","CKI.CODEVALUE!5314"
"3003","2","CKI.CODEVALUE!5331"
"3003","20","CKI.CODEVALUE!5313"
"3003","21","CKI.CODEVALUE!5312"
"3003","22","CKI.CODEVALUE!5311"
"3003","23","CKI.CODEVALUE!5310"
"3003","24","CKI.CODEVALUE!5309"
"3003","25","CKI.CODEVALUE!5308"
"3003","26","CKI.CODEVALUE!5307"
"3003","27","CKI.CODEVALUE!5306"
"3003","28","CKI.CODEVALUE!5305"
"3003","29","CKI.CODEVALUE!5304"
"3003","3","CKI.CODEVALUE!5330"
"3003","30","CKI.CODEVALUE!5303"
"3003","31","CKI.CODEVALUE!5302"
"3003","32","CKI.CODEVALUE!5301"
"3003","33","CKI.CODEVALUE!5300"
"3003","34","CKI.CODEVALUE!5299"
"3003","35","CKI.CODEVALUE!5315"
"3003","37","CKI.CODEVALUE!2770487"
"3003","38","CKI.CODEVALUE!4100002942"
"3003","39","CKI.CODEVALUE!4100002943"
"3003","4","CKI.CODEVALUE!5329"
"3003","40","CKI.CODEVALUE!4100002944"
"3003","41","CKI.CODEVALUE!4100002945"
"3003","42","CKI.CODEVALUE!4100002946"
"3003","43","CKI.CODEVALUE!4100002947"
"3003","44","CKI.CODEVALUE!4100380202"
"3003","45","CKI.CODEVALUE!4110031598"
"3003","46","CKI.CODEVALUE!4110031622"
"3003","5","CKI.CODEVALUE!5328"
"3003","6","CKI.CODEVALUE!5327"
"3003","7","CKI.CODEVALUE!5326"
"3003","8","CKI.CODEVALUE!5325"
"3003","9","CKI.CODEVALUE!5324"
"3394","ACUTE","CKI.CODEVALUE!39098"
"3394","NONACUTE","CKI.CODEVALUE!39100"
"3394","OTHER","CKI.CODEVALUE!39101"
"3394","PALLIATIVE","CKI.CODEVALUE!39102"
"3394","REHAB","CKI.CODEVALUE!39105"
"3394","UNQUALIFIED","CKI.CODEVALUE!39106"
"3395","RECLASSIFY","CKI.CODEVALUE!36512"
"3401","CANCELED","CKI.CODEVALUE!1435723727"
"3401","COMPLETE","CKI.CODEVALUE!2500015260"
"3401","DELIVERED","CKI.CODEVALUE!2500015250"
"3401","ERROR","CKI.CODEVALUE!2500015251"
"3401","ERROR RETRY","CKI.CODEVALUE!2500015252"
"3401","IN ERROR","CKI.CODEVALUE!2500015261"
"3401","IN PROGRESS","CKI.CODEVALUE!2500015253"
"3402","RXAUDIT","CKI.CODEVALUE!2500015254"
"3404","CNSLT_ORDERS","CKI.CODEVALUE!12039265"
"3404","CONSULTS","CKI.CODEVALUE!12039260"
"3404","DICTATE_DOCS","CKI.CODEVALUE!12039262"
"3404","DOCUMENTS","CKI.CODEVALUE!12039256"
"3404","INCOMP_ORDER","CKI.CODEVALUE!12039266"
"3404","MESSAGES","CKI.CODEVALUE!12039257"
"3404","NOTIFIES","CKI.CODEVALUE!12039261"
"3404","ORDERS","CKI.CODEVALUE!12039258"
"3404","PAPER_DOCS","CKI.CODEVALUE!12039263"
"3404","REMINDERS","CKI.CODEVALUE!12039259"
"3404","RESULTS","CKI.CODEVALUE!12039255"
"3404","RESULTSFYI","CKI.CODEVALUE!13014663"
"3404","SAVED_DOCS","CKI.CODEVALUE!12039264"
"3404","SENT_ITEMS","CKI.CODEVALUE!12110071"
"3404","TRASH","CKI.CODEVALUE!12110070"
"3405","ABNORMAL","CKI.CODEVALUE!12039272"
"3405","CC_MSGS","CKI.CODEVALUE!12039282"
"3405","CONSUM_MSGS","CKI.CODEVALUE!12039281"
"3405","COSIGN_ORDER","CKI.CODEVALUE!12039285"
"3405","CRITICAL","CKI.CODEVALUE!12039271"
"3405","DAILYREVIEW","CKI.CODEVALUE!4113251886"
"3405","DOCUMENTS","CKI.CODEVALUE!12039270"
"3405","DRAFT","CKI.CODEVALUE!4110309051"
"3405","FWD_DOCS","CKI.CODEVALUE!12039278"
"3405","FWD_REVIEW","CKI.CODEVALUE!12039276"
"3405","FWD_SIGN","CKI.CODEVALUE!12039275"
"3405","GENERAL_MSGS","CKI.CODEVALUE!12039279"
"3405","LETTERS","CKI.CODEVALUE!4100384435"
"3405","MEDICATIONS","CKI.CODEVALUE!12807049"
"3405","MEDSTUORDER","CKI.CODEVALUE!12039286"
"3405","MESSAGES","CKI.CODEVALUE!12039267"
"3405","NORMAL","CKI.CODEVALUE!12039277"
"3405","ORDERS","CKI.CODEVALUE!12039284"
"3405","OTHER","CKI.CODEVALUE!12105945"
"3405","PENDACTION","CKI.CODEVALUE!12881067"
"3405","PLAN_FOR_REV","CKI.CODEVALUE!4104665701"
"3405","PROP_ORDERS","CKI.CODEVALUE!4100382221"
"3405","READWAITSIGN","CKI.CODEVALUE!12140967"
"3405","REFILLREQMSG","CKI.CODEVALUE!12039280"
"3405","RENEW_ORDERS","CKI.CODEVALUE!12039287"
"3405","REVIEW","CKI.CODEVALUE!12039274"
"3405","RXCHANGE","CKI.CODEVALUE!4114918321"
"3405","RXNONMATCH","CKI.CODEVALUE!12807050"
"3405","RXRENEWAL","CKI.CODEVALUE!12807051"
"3405","RXROUTERR","CKI.CODEVALUE!1435784310"
"3405","RXSUSMATCH","CKI.CODEVALUE!12807052"
"3405","SECNONMATCH","CKI.CODEVALUE!4102521917"
"3405","SECURE_ERR","CKI.CODEVALUE!4102521919"
"3405","SECURE_MSG","CKI.CODEVALUE!4102521918"
"3405","SIGN","CKI.CODEVALUE!12039273"
"3405","TOMESSAGES","CKI.CODEVALUE!12198230"
"3406","ABN_FDRTE","CKI.CODEVALUE!1435753084"
"3406","ABN_RTE","CKI.CODEVALUE!12135022"
"3406","BETTER_FDRTE","CKI.CODEVALUE!1435753086"
"3406","BETTER_RTE","CKI.CODEVALUE!12135024"
"3406","CC_MSGS","CKI.CODEVALUE!12105637"
"3406","CHGDWN_FDRTE","CKI.CODEVALUE!1435753088"
"3406","CHGDWN_RTE","CKI.CODEVALUE!12135026"
"3406","CHGUP_FDRTE","CKI.CODEVALUE!1435753087"
"3406","CHGUP_RTE","CKI.CODEVALUE!12135025"
"3406","CONSULT_ORD","CKI.CODEVALUE!12105653"
"3406","CONSULTS","CKI.CODEVALUE!12105633"
"3406","CONSUM_MSGS","CKI.CODEVALUE!12105636"
"3406","COSIGN_ORD","CKI.CODEVALUE!12105654"
"3406","CRIT_FDRTE","CKI.CODEVALUE!1435753089"
"3406","CRIT_RTE","CKI.CODEVALUE!12135027"
"3406","DAILYREVIEW","CKI.CODEVALUE!4113251887"
"3406","DICTATE_DOC","CKI.CODEVALUE!12105646"
"3406","DRAFT","CKI.CODEVALUE!4110193432"
"3406","DRAFT_MSGS","CKI.CODEVALUE!12107201"
"3406","EXHI_FDRTE","CKI.CODEVALUE!1435753098"
"3406","EXHI_RTE","CKI.CODEVALUE!1435753078"
"3406","EXLOW_FDRTE","CKI.CODEVALUE!1435753093"
"3406","EXLOW_RTE","CKI.CODEVALUE!12135033"
"3406","F_MD_STU_ORD","CKI.CODEVALUE!12105660"
"3406","FD_CSIGN_ORD","CKI.CODEVALUE!12105659"
"3406","FD_PLAN_REV","CKI.CODEVALUE!4104654228"
"3406","FD_RENEW_ORD","CKI.CODEVALUE!12105658"
"3406","FD_RVIEW_DOC","CKI.CODEVALUE!12105642"
"3406","FD_SIGN_DOC","CKI.CODEVALUE!12105644"
"3406","FWD_ORD_PROP","CKI.CODEVALUE!12967102"
"3406","FWD_PRTLTTR","CKI.CODEVALUE!4100384437"
"3406","GENERAL_MSGS","CKI.CODEVALUE!12105634"
"3406","HIGH_FDRTE","CKI.CODEVALUE!1435753082"
"3406","HIGH_RTE","CKI.CODEVALUE!12135020"
"3406","INCOMP_ORD","CKI.CODEVALUE!12105652"
"3406","INPRCS_DOC","CKI.CODEVALUE!12880084"
"3406","INTRVL_FDRTE","CKI.CODEVALUE!1435753095"
"3406","INTRVL_RTE","CKI.CODEVALUE!1435753075"
"3406","LLOW_FDRTE","CKI.CODEVALUE!1435753083"
"3406","LLOW_RTE","CKI.CODEVALUE!12135021"
"3406","LOW_FDRTE","CKI.CODEVALUE!1435753085"
"3406","LOW_RTE","CKI.CODEVALUE!12135023"
"3406","MED_STU_ORD","CKI.CODEVALUE!12105656"
"3406","NA_FDRTE","CKI.CODEVALUE!1435753094"
"3406","NA_RTE","CKI.CODEVALUE!1435753074"
"3406","NEG_FDRTE","CKI.CODEVALUE!1435753100"
"3406","NEG_RTE","CKI.CODEVALUE!1435753080"
"3406","NORM_FDRTE","CKI.CODEVALUE!1435753097"
"3406","NORM_RTE","CKI.CODEVALUE!1435753077"
"3406","NOTIFY","CKI.CODEVALUE!12107302"
"3406","ORD_PROPOSAL","CKI.CODEVALUE!12966802"
"3406","PAN_HI_FDRTE","CKI.CODEVALUE!1435753090"
"3406","PANICHI_RTE","CKI.CODEVALUE!12135029"
"3406","PAPER_DOC","CKI.CODEVALUE!1435723954"
"3406","PHASE_RECPT","CKI.CODEVALUE!4104789893"
"3406","PLAN_FOR_REV","CKI.CODEVALUE!4104654221"
"3406","POS_FDRTE","CKI.CODEVALUE!1435753101"
"3406","POS_RTE","CKI.CODEVALUE!1435753081"
"3406","PRIORITY_MSG","CKI.CODEVALUE!12105638"
"3406","PROP_RECPT","CKI.CODEVALUE!4100380911"
"3406","PRT_LETTER","CKI.CODEVALUE!4100384436"
"3406","R_MD_STU_ORD","CKI.CODEVALUE!12105664"
"3406","REFILL_MSGS","CKI.CODEVALUE!12105635"
"3406","REMINDERS","CKI.CODEVALUE!12105632"
"3406","RENEW_ORD","CKI.CODEVALUE!12105657"
"3406","REVIEW_DOC","CKI.CODEVALUE!12105640"
"3406","REWORK_DOC","CKI.CODEVALUE!12880085"
"3406","RF_CSIGN_ORD","CKI.CODEVALUE!12105663"
"3406","RF_RENEW_ORD","CKI.CODEVALUE!12105661"
"3406","RN_FDRTE","CKI.CODEVALUE!1435753099"
"3406","RN_RTE","CKI.CODEVALUE!1435753079"
"3406","RXCHMATCH","CKI.CODEVALUE!4114918325"
"3406","RXCHNONMATCH","CKI.CODEVALUE!4114918327"
"3406","RXCHSUSMATCH","CKI.CODEVALUE!4114918326"
"3406","RXNONMATCH","CKI.CODEVALUE!12807053"
"3406","RXRENEWAL","CKI.CODEVALUE!12807054"
"3406","RXROUTERR","CKI.CODEVALUE!1435784311"
"3406","RXSUSMATCH","CKI.CODEVALUE!12807055"
"3406","SAVED_DOC","CKI.CODEVALUE!12105645"
"3406","SECNONMATCH","CKI.CODEVALUE!4102521912"
"3406","SECURE_ERR","CKI.CODEVALUE!4102521913"
"3406","SECURE_MSG","CKI.CODEVALUE!4102521911"
"3406","SIGN_DOC","CKI.CODEVALUE!12105639"
"3406","UNDEF_FDRTE","CKI.CODEVALUE!1435753092"
"3406","UNDEF_RTE","CKI.CODEVALUE!12135031"
"3406","VABN_FDRTE","CKI.CODEVALUE!1435753091"
"3406","VABN_RTE","CKI.CODEVALUE!12135030"
"3406","WAITSIGN_DOC","CKI.CODEVALUE!12880083"
"3406","WORSE_FDRTE","CKI.CODEVALUE!1435753096"
"3406","WORSE_RTE","CKI.CODEVALUE!1435753076"
"3407","ABNORMAL","CKI.CODEVALUE!12105904"
"3407","ASSIGNED","CKI.CODEVALUE!12105905"
"3407","AUTHOR","CKI.CODEVALUE!12105906"
"3407","CREATEDT","CKI.CODEVALUE!12105909"
"3407","DESCRIPTION","CKI.CODEVALUE!12105910"
"3407","DESCSUBJ","CKI.CODEVALUE!12105911"
"3407","DETAILS","CKI.CODEVALUE!12105912"
"3407","DUEDATE","CKI.CODEVALUE!12105913"
"3407","ENCNTRTYPE","CKI.CODEVALUE!12105914"
"3407","FROM","CKI.CODEVALUE!12105915"
"3407","LOCATION","CKI.CODEVALUE!12105916"
"3407","NOTIFCOMMENT","CKI.CODEVALUE!12105917"
"3407","ORDERACTION","CKI.CODEVALUE!12105918"
"3407","ORDERCOMMENT","CKI.CODEVALUE!12105920"
"3407","ORDERNAME","CKI.CODEVALUE!12105919"
"3407","ORDPROV","CKI.CODEVALUE!4109828743"
"3407","ORIGINATNAME","CKI.CODEVALUE!12105921"
"3407","OUTSTANORDS","CKI.CODEVALUE!4102739794"
"3407","PATIENTNAME","CKI.CODEVALUE!12105923"
"3407","PATINFORMATI","CKI.CODEVALUE!12105922"
"3407","PRIORITY","CKI.CODEVALUE!12105924"
"3407","PROXYPRSNL","CKI.CODEVALUE!4109828742"
"3407","RESPROVIDER","CKI.CODEVALUE!4115246053"
"3407","RESULTSTATUS","CKI.CODEVALUE!12105925"
"3407","RESULTTYPE","CKI.CODEVALUE!12105926"
"3407","SHOWUPDATE","CKI.CODEVALUE!12105927"
"3407","STATUS","CKI.CODEVALUE!12105928"
"3407","STOPDATE","CKI.CODEVALUE!12105929"
"3407","STOPTYPE","CKI.CODEVALUE!12105930"
"3407","SUBJECT","CKI.CODEVALUE!12105931"
"3407","SUBSCRIPTION","CKI.CODEVALUE!13014664"
"3407","SUBTYPE","CKI.CODEVALUE!4112794716"
"3407","TO","CKI.CODEVALUE!12105932"
"3407","TYPE","CKI.CODEVALUE!12105934"
"3407","UPDATEDATE","CKI.CODEVALUE!12105936"
"3408","ALLDUE","CKI.CODEVALUE!12105941"
"3408","DUE","CKI.CODEVALUE!12105939"
"3408","ESCALATED","CKI.CODEVALUE!12105940"
"3408","STAT","CKI.CODEVALUE!12105938"
"3409","KEYNOTIFICAT","CKI.CODEVALUE!12105942"
"3409","PRIORITY","CKI.CODEVALUE!12105943"
"3410","ABNORMAL","CKI.CODEVALUE!12189953"
"3410","CC_MSGS","CKI.CODEVALUE!12198214"
"3410","CONS_ORDERS","CKI.CODEVALUE!12198227"
"3410","CONSULTS","CKI.CODEVALUE!12198223"
"3410","CONSUM_MSGS","CKI.CODEVALUE!12198215"
"3410","CRITICAL","CKI.CODEVALUE!12189955"
"3410","DAILYREVIEW","CKI.CODEVALUE!4113359572"
"3410","DICT_DOC","CKI.CODEVALUE!12198224"
"3410","FD_RVIEW_DOC","CKI.CODEVALUE!12189959"
"3410","FD_SIGN_DOC","CKI.CODEVALUE!12189960"
"3410","GENERAL_MSGS","CKI.CODEVALUE!12189961"
"3410","INCOMP_ORDER","CKI.CODEVALUE!12198226"
"3410","LETTERS","CKI.CODEVALUE!4100463580"
"3410","MEDSTUDORD","CKI.CODEVALUE!12198220"
"3410","NORMAL","CKI.CODEVALUE!12189952"
"3410","NOTIFIES","CKI.CODEVALUE!12198229"
"3410","ORDERAPPROVE","CKI.CODEVALUE!12198219"
"3410","OTHER","CKI.CODEVALUE!12189956"
"3410","PAPER_DOC","CKI.CODEVALUE!12198225"
"3410","PLAN_FOR_REV","CKI.CODEVALUE!4104881435"
"3410","PROP_ORDER","CKI.CODEVALUE!4100382222"
"3410","PROV_DRAFT","CKI.CODEVALUE!4110341117"
"3410","REFILL_MSGS","CKI.CODEVALUE!12198213"
"3410","REFORDAPPROV","CKI.CODEVALUE!12198221"
"3410","REMINDER","CKI.CODEVALUE!12189954"
"3410","RENEWALORDER","CKI.CODEVALUE!12198222"
"3410","REVIEW_DOC","CKI.CODEVALUE!12189958"
"3410","RXCHMATCH","CKI.CODEVALUE!4115108172"
"3410","RXCHNONMATCH","CKI.CODEVALUE!4115107865"
"3410","RXCHSUSMATCH","CKI.CODEVALUE!4115107864"
"3410","RXNONMATCH","CKI.CODEVALUE!12807064"
"3410","RXRENEWAL","CKI.CODEVALUE!12807065"
"3410","RXROUTERR","CKI.CODEVALUE!12198216"
"3410","RXSUSMATCH","CKI.CODEVALUE!12807066"
"3410","SAVED_DOC","CKI.CODEVALUE!12198228"
"3410","SECNONMATCH","CKI.CODEVALUE!4102521914"
"3410","SECURE_ERR","CKI.CODEVALUE!4102521916"
"3410","SECURE_MSG","CKI.CODEVALUE!4104430599"
"3410","SIGN_DOC","CKI.CODEVALUE!12189957"
"3412","ORDER_POOLS","CKI.CODEVALUE!13008542"
"3412","RTE_POOLS","CKI.CODEVALUE!1435784377"
"3412","RX_ROUTING_P","CKI.CODEVALUE!1435797099"
"3412","SECURE_POOLS","CKI.CODEVALUE!4104200112"
"3413","PRSNL","CKI.CODEVALUE!1435786152"
"3413","PRSNLGROUP","CKI.CODEVALUE!1435786153"
"3413","QUEUEADDBK","CKI.CODEVALUE!1435786190"
"3413","QUEUEREF","CKI.CODEVALUE!4107761783"
"3413","REFERRAL","CKI.CODEVALUE!4107761782"
"3414","ENCNTRRELTN","CKI.CODEVALUE!13013665"
"3414","ENCOUNTER","CKI.CODEVALUE!13013667"
"3414","EVENT","CKI.CODEVALUE!13013668"
"3414","LIFERELTN","CKI.CODEVALUE!13013666"
"3420","ACCEPTED","CKI.CODEVALUE!12807562"
"3420","REJECTED","CKI.CODEVALUE!12807563"
"3420","REPLACED","CKI.CODEVALUE!12807564"
"3420","SYS_MATCH_O","CKI.CODEVALUE!12807560"
"3420","SYS_MATCH_P","CKI.CODEVALUE!12807559"
"3420","UNMATCHED","CKI.CODEVALUE!12807557"
"3420","VERIFIED","CKI.CODEVALUE!12807561"
"3421","MED_NOT_PRE","CKI.CODEVALUE!12808321"
"3421","NEWRXFOLLOW","CKI.CODEVALUE!12808351"
"3421","PRE_NOT_LOC","CKI.CODEVALUE!12808329"
"3421","PT_APPOINT","CKI.CODEVALUE!12808328"
"3421","PT_CONT_PRE","CKI.CODEVALUE!12808322"
"3421","PT_NOT_U_PRE","CKI.CODEVALUE!12808318"
"3421","PT_RM_U_PRE","CKI.CODEVALUE!12808319"
"3421","PT_UNK_PRE","CKI.CODEVALUE!12808317"
"3421","REFILL_INAPP","CKI.CODEVALUE!12808323"
"3421","REFILL_SOON","CKI.CODEVALUE!12808320"
"3450","ATTRLEN","CKI.CODEVALUE!4115072911"
"3450","CHREQTYPE","CKI.CODEVALUE!4115072937"
"3450","DRDESCR","CKI.CODEVALUE!12808034"
"3450","DRINSTRUCT","CKI.CODEVALUE!12808359"
"3450","DRQUANT","CKI.CODEVALUE!12808035"
"3450","DRUG_LIMIT","CKI.CODEVALUE!4115072917"
"3450","DRUGEN_NOREQ","CKI.CODEVALUE!4115186381"
"3450","DRUGREQ","CKI.CODEVALUE!12808033"
"3450","DRUMULT_PREQ","CKI.CODEVALUE!4115072939"
"3450","DRUMULT_PRES","CKI.CODEVALUE!4115072918"
"3450","DRUNIT","CKI.CODEVALUE!12808036"
"3450","DRUNO_PREQ","CKI.CODEVALUE!4115087349"
"3450","INVALIDDATE","CKI.CODEVALUE!12808037"
"3450","NULLATTR","CKI.CODEVALUE!12808137"
"3450","PATDOB","CKI.CODEVALUE!12808030"
"3450","PATGENDER","CKI.CODEVALUE!12808031"
"3450","PATLNAME","CKI.CODEVALUE!12808032"
"3450","PHARMIDENT","CKI.CODEVALUE!12808025"
"3450","PHARMIDENTEX","CKI.CODEVALUE!12808026"
"3450","PHARMRXT","CKI.CODEVALUE!12808337"
"3450","REQPROV","CKI.CODEVALUE!12808027"
"3450","REQPROVEX","CKI.CODEVALUE!12808028"
"3450","TRANSIDENT","CKI.CODEVALUE!12808029"
"3450","UNKNOWN","CKI.CODEVALUE!12808038"
"3450","UNSUPDRUG","CKI.CODEVALUE!4115087348"
"3450","UNSUPSUBTYPE","CKI.CODEVALUE!4115072910"
"3501","ACQUIRESRC","CKI.CODEVALUE!4023123"
"3501","ACTOR","CKI.CODEVALUE!3670195"
"3501","ADDITIONAL","CKI.CODEVALUE!4046365"
"3501","ADMINISTER","CKI.CODEVALUE!3670196"
"3501","AGENT","CKI.CODEVALUE!3946802"
"3501","APPTLOC","CKI.CODEVALUE!3670197"
"3501","AUTHOR","CKI.CODEVALUE!3670198"
"3501","CATALOG","CKI.CODEVALUE!3825501"
"3501","CAUSEDBY","CKI.CODEVALUE!3864354"
"3501","CC_CARRIER","CKI.CODEVALUE!3759532"
"3501","CC_PLAN","CKI.CODEVALUE!3759533"
"3501","CC_SPONSOR","CKI.CODEVALUE!3759534"
"3501","CLIENTORG","CKI.CODEVALUE!3670199"
"3501","CONSULTANT","CKI.CODEVALUE!3670200"
"3501","CONSUMABLE","CKI.CODEVALUE!3823298"
"3501","CURRLOCATION","CKI.CODEVALUE!3670201"
"3501","DATAENTERER","CKI.CODEVALUE!3670202"
"3501","ENDORSE","CKI.CODEVALUE!3670203"
"3501","EPIPATIENT","CKI.CODEVALUE!3670204"
"3501","FAXINGLOC","CKI.CODEVALUE!3787233"
"3501","IDENTIFY","CKI.CODEVALUE!4056347"
"3501","ISLOCKED","CKI.CODEVALUE!3865593"
"3501","LOCKEDBY","CKI.CODEVALUE!3813269"
"3501","MEDIASOURCE","CKI.CODEVALUE!3827748"
"3501","ORDER","CKI.CODEVALUE!3670205"
"3501","ORDERABLE","CKI.CODEVALUE!3825502"
"3501","OWNER","CKI.CODEVALUE!3670206"
